Ensembl Transcript ID,control 1,control 2,hht 1.1,hht 1.2,hht 2.1,hht 2.2,hht 3.1,hht 3.2
ENSG00000162869,383.9204544,461.5983286,402.4484487,331.6166141,328.5067449,314.9126117,375.1363704,325.6458681
ENSG00000162877,18.84880784,13.24675115,18.86477103,21.20803927,19.32392617,38.56072797,13.39772751,20.63320927
ENSG00000162878,87.29974156,91.7082772,35.03457478,36.63206783,23.39212115,37.48959664,40.19318254,61.00253176
ENSG00000162885,752.960271,723.476409,623.4357665,508.9929425,556.325664,455.2308163,553.7727373,543.6402096
ENSG00000162889,2924.541342,2786.912646,2297.010454,1990.663686,2111.393196,1979.450702,1831.02276,1800.471783
ENSG00000162909,13000.7172,13187.65026,10685.54531,9734.490026,9578.565088,8694.373026,12529.10818,11689.1616
ENSG00000162910,504.9496415,513.5663523,429.3981216,375.9606962,308.16577,277.4230151,403.0483027,390.2367841
ENSG00000162923,3170.567887,3229.150338,3403.743688,3147.465828,2795.867002,2277.225213,3876.409161,3410.759203
ENSG00000162924,472.2122385,466.6932328,568.6380983,522.4889675,474.9617643,400.6031183,514.696032,469.181237
ENSG00000162927,456.3395582,433.0668645,469.822631,403.9167479,408.8535958,390.9629364,437.6590988,427.9148184
ENSG00000162928,1376.955015,1220.739068,1505.588393,1446.966679,1220.458495,1019.717029,1479.332413,1368.071484
ENSG00000162929,380.9443268,388.2317068,512.0437852,457.9008479,411.9047421,332.0507131,405.2812573,355.2500379
ENSG00000162944,316.4615632,282.2576976,320.7011076,280.5245195,247.1428452,235.6488931,446.5909172,412.6641855
ENSG00000162946,340.2705836,311.8081425,371.9054861,338.3646266,376.308036,347.0465517,218.8295494,222.4798217
ENSG00000162949,13.88859525,18.34165544,5.389934581,27.95605177,8.136389967,35.34733397,20.09659127,52.03157121
ENSG00000162959,268.8435223,237.4225399,267.7000842,264.1364891,192.222213,186.3768519,256.7897774,272.7172008
ENSG00000162961,923.5915841,886.5133462,775.2522572,785.6614548,789.2298268,619.1139102,1013.761382,749.0752062
ENSG00000162971,348.2069237,359.7002428,331.4809767,352.8246533,278.6713564,323.4816624,289.1676189,296.0416983
ENSG00000162972,462.2918133,411.6682665,431.1947665,427.0527908,362.0693535,330.9795817,377.369325,334.6168287
ENSG00000162975,57.53846603,63.17681318,17.9664486,12.53202321,44.75014482,46.0586473,29.02840962,41.26641855
ENSG00000162976,568.4403627,504.3955246,406.0417384,326.7966051,501.4050317,456.3019476,583.9176242,546.3314977
ENSG00000162980,1585.283943,1471.408359,1694.236103,1555.898881,1240.79947,1182.528991,1684.764235,1493.664932
ENSG00000162981,25.79310546,22.41757887,29.6446402,30.84805712,23.39212115,62.12561728,42.42613713,65.48801204
ENSG00000162994,71.42706128,82.53744948,155.4097804,151.3482803,65.09111973,81.40598127,148.49148,153.4034255
ENSG00000162997,31.74536057,22.41757887,19.76309346,26.99204998,16.27277993,28.92054598,25.67897774,21.53030533
ENSG00000162999,108.1326344,82.53744948,65.5775374,81.94015173,74.24455845,95.33068859,103.8323882,85.22412526
ENSG00000163001,658.7162318,653.1667298,621.6391217,582.2570782,460.7230819,518.4275649,683.2841033,530.1837687
ENSG00000163002,296.6207128,235.3845781,305.4296263,280.5245195,243.0746503,254.9292571,298.0994372,273.6142969
ENSG00000163006,160.7108879,154.8850904,166.1896496,184.1243409,171.881238,186.3768519,150.7244345,131.8731201
ENSG00000163013,66.46684869,64.19579404,54.79766824,65.55212138,41.69899858,62.12561728,61.40625111,84.3270292
ENSG00000163026,469.2361109,438.1617688,328.7860094,331.6166141,304.097575,258.1426511,464.4545538,400.1048407
ENSG00000163029,2807.480325,2781.817742,2774.917987,2488.088607,2371.757675,2109.057594,2111.258561,1854.297546
ENSG00000163040,84.32361401,73.36662176,73.66243927,82.90415352,81.36389967,73.90806194,97.13352448,127.3876399
ENSG00000163041,3324.334477,3517.521921,3712.766604,3277.606069,2861.975171,2569.644067,2614.78982,2491.235746
ENSG00000163050,393.8408796,436.1238071,424.9065095,378.8527015,322.4044524,338.4775011,290.2840962,320.2632918
ENSG00000163053,9.920425178,13.24675115,16.16980374,22.17204106,13.2216337,29.99167731,8.931818343,25.11868955
ENSG00000163069,1127.952343,1143.296522,1308.855781,1284.050378,1020.099892,980.0851692,1031.625019,885.4338066
ENSG00000163071,217.2573114,204.8151524,698.8948507,673.8372478,442.4162044,504.5028576,475.6193268,432.4002987
ENSG00000163072,336.3024135,271.0489082,748.3025843,682.5132638,405.8024496,411.3144317,34.61079608,36.78093827
ENSG00000163075,34.72148812,34.64534916,11.67819159,49.16409104,33.56260861,63.19674862,117.2301158,117.5195833
ENSG00000163082,10.9124677,24.45554059,4.491612151,18.31603392,10.17048746,18.20923265,23.44602315,31.39836194
ENSG00000163083,58.53050855,39.74025345,62.88257011,66.51612317,101.7048746,86.76163793,44.65909172,34.98674616
ENSG00000163092,5.952255107,19.3606363,6.288257011,30.84805712,36.61375485,74.97919327,21.21306856,38.57513038
ENSG00000163093,130.9496123,119.2207604,100.6121122,115.6802142,100.6878258,93.18842593,96.01704719,99.57766215
ENSG00000163104,1956.307845,1928.930764,2178.431893,2020.547741,1861.199205,1637.759807,2029.755718,1829.178857
ENSG00000163110,10940.24489,10296.80157,9954.310849,9290.085203,7911.622194,7042.688511,5453.991576,5108.064939
ENSG00000163121,17.85676532,23.43655973,8.983224302,15.42402856,21.35802366,24.63602065,48.00852359,28.70707377
ENSG00000163125,563.4801501,592.0278783,487.7890796,525.3809729,418.0070345,375.9670977,441.0085307,462.0044685
ENSG00000163131,850.1804377,796.8430307,179.664486,159.0602945,746.5137794,706.9466794,1373.26707,1270.288014
ENSG00000163132,245.0345019,198.7012673,189.5460328,163.8803035,224.7677728,276.3518838,64.75568299,74.4589726
ENSG00000163138,311.5013506,326.0738745,371.9054861,336.436623,299.0123313,291.3477224,283.5852324,277.2026811
ENSG00000163155,40.67374323,45.8541386,23.35638318,38.5600714,25.42621865,42.8452533,40.19318254,37.67803433
ENSG00000163156,582.3289579,542.0978163,544.3833927,494.5329157,429.1945707,387.7495424,552.65626,485.328966
ENSG00000163159,977.16188,985.3544894,932.4586825,781.8054477,743.4626332,713.3734674,912.1619483,785.8561445
ENSG00000163161,1053.549154,1208.511297,922.5771358,903.2696726,799.4003142,712.3023361,889.8324024,804.6951617
ENSG00000163162,1671.591642,1623.236506,1369.043384,1177.04618,1233.680129,1063.633413,1852.235829,1668.598663
ENSG00000163166,1983.092993,2027.771907,1781.373379,1642.659042,1507.266241,1416.035622,1740.5881,1647.965454
ENSG00000163170,454.3554731,442.2376923,388.0752898,327.7606069,299.0123313,291.3477224,552.65626,486.226062
ENSG00000163171,1682.50411,1551.907846,943.2385517,864.7096012,1521.504924,1426.746935,593.9659198,568.7588991
ENSG00000163191,2177.533327,2306.972662,2287.128907,1930.895575,1683.215674,1612.052655,2344.602315,2352.185857
ENSG00000163214,948.392647,942.5572934,990.8496405,852.177578,743.4626332,751.9341954,955.7045627,861.2122132
ENSG00000163219,409.7135598,367.8520896,360.2272945,335.4726212,251.2110402,237.7911558,404.16478,363.3239024
ENSG00000163235,17.85676532,18.34165544,10.77986916,25.06404641,24.4091699,41.77412197,659.8380801,635.1440072
ENSG00000163239,293.6445853,286.333621,294.6497571,241.0004463,279.6884051,284.9209344,235.5767088,231.4507823
ENSG00000163249,977.16188,1104.57525,973.7815143,901.341669,631.5872712,555.9171616,802.7471736,630.6585269
ENSG00000163251,146.8222926,112.0878944,173.376229,160.9882981,157.6425556,148.8872552,139.5596616,141.7411767
ENSG00000163257,1205.331659,1121.897924,968.3915797,928.333719,882.7983114,764.7877714,915.5113802,838.7848118
ENSG00000163281,771.8090788,764.2356433,797.710318,661.3052246,742.4455845,659.8169008,791.5824007,690.7639626
ENSG00000163283,83.33157149,62.15783232,266.8017618,294.9845462,292.9100388,179.9500639,216.5965948,379.4716314
ENSG00000163291,881.9257983,808.0518202,634.2156357,549.4810175,519.7119091,499.1472009,1816.508556,1612.978708
ENSG00000163293,106.1485494,128.3915881,70.06914955,56.87610532,44.75014482,49.27204129,60.28977382,50.2373791
ENSG00000163297,1898.769379,1886.133568,1497.503491,1451.786688,1421.834147,1304.637963,3128.369375,2814.190326
ENSG00000163312,358.1273489,346.4534916,308.1245935,274.7405087,286.8077463,287.0631971,344.9914835,349.8674616
ENSG00000163319,567.4483202,574.7052038,578.519645,537.9129961,500.3879829,473.440049,744.6903544,654.8801204
ENSG00000163320,3126.918016,3011.088435,3469.321225,3175.42188,3239.300255,2827.786718,2656.09948,2424.850638
ENSG00000163322,810.498737,731.6282559,674.6401451,541.7690032,772.9570468,586.9799702,786.0000142,674.6162336
ENSG00000163328,211.3050563,173.2267458,117.6802384,133.9962481,118.9947033,136.0336792,203.1988673,202.7437085
ENSG00000163344,196.4244185,254.7452144,176.9695187,189.9083517,173.9153355,158.5274372,197.6164808,184.8017874
ENSG00000163346,2534.668633,2310.029604,2272.755748,1977.167661,2285.308532,2080.137048,2887.210279,2678.728821
ENSG00000163347,74.40318883,67.25273661,266.8017618,284.3805266,109.8412645,79.2637186,194.267049,137.2556965
ENSG00000163348,536.6950021,556.3635483,370.1088412,322.940598,289.8588926,275.2807524,299.2159145,350.7645576
ENSG00000163349,2026.742864,1985.993692,1904.443552,1784.367304,1625.243896,1438.52938,1564.184687,1536.725543
ENSG00000163359,22.81697791,47.89210031,19.76309346,79.04814637,29.49441363,137.1048106,63.63920569,109.4457188
ENSG00000163364,260.9071822,281.2387167,281.1749206,251.6044659,221.7166266,208.8706098,554.8892146,469.181237
ENSG00000163374,824.3873323,825.3744948,679.1317572,581.2930764,599.0417113,588.0511015,672.1193303,587.5979163
ENSG00000163376,185.5119508,168.1318415,188.6477103,135.9242517,164.7618968,123.1801032,151.8409118,115.7253911
ENSG00000163378,2730.101009,2517.901699,3191.739594,3014.433582,2823.327318,2817.075404,1752.86935,1561.844232
ENSG00000163382,1462.270671,1311.428364,968.3915797,841.5735584,803.4685092,681.2395275,897.6477435,784.0619524
ENSG00000163389,812.4828221,710.2296578,614.4525422,640.0971853,662.0987335,649.1055875,1019.343768,916.8321686
ENSG00000163395,17.85676532,29.55044487,8.983224302,44.34408211,21.35802366,57.84109195,39.07670525,73.56187654
ENSG00000163399,9788.483523,10882.71556,6436.480212,6240.947556,6409.441196,5743.406205,6816.093873,6283.260772
ENSG00000163406,12.89655273,23.43655973,3.593289721,21.20803927,22.37507241,28.92054598,12.28125022,34.0896501
ENSG00000163412,566.4562777,557.3825292,429.3981216,409.7007587,314.2680625,291.3477224,144.0255708,120.2108714
ENSG00000163428,1715.241513,1614.065679,1627.760243,1570.358908,1379.118099,1269.290629,1328.607979,1188.652273
ENSG00000163430,18255.56641,17255.42184,15991.9359,14852.3755,16526.02507,15122.23215,18674.1992,16625.88119
ENSG00000163431,82.33952898,93.74623891,19.76309346,34.70406426,45.76719356,46.0586473,22.32954586,19.73611322
ENSG00000163435,13.88859525,26.4935023,6.288257011,21.20803927,10.17048746,50.34317263,20.09659127,35.88384221
ENSG00000163444,2020.790609,1780.159558,1750.830416,1638.803035,1233.680129,1212.520668,1589.863665,1451.501418
ENSG00000163453,26585.74743,24241.55461,29046.35746,26014.55217,22690.35752,20061.21873,27090.20503,25630.9314
ENSG00000163462,45.63395582,49.93006203,45.81444394,74.22813745,35.5967061,58.91222329,46.8920463,69.07639626
ENSG00000163463,269.8355648,249.6503101,255.1235702,204.3683784,198.3245054,179.9500639,234.4602315,283.4823535
ENSG00000163466,9634.716933,9423.534972,9162.888788,8302.947375,7633.967886,6735.273819,8844.733114,7797.558913
ENSG00000163468,9071.236783,9189.169375,8520.58825,7483.545857,6751.169575,6047.607503,9082.542778,7956.344915
ENSG00000163472,92.25995415,103.9360475,61.08592525,70.37213031,68.14226597,57.84109195,99.36647907,113.931199
ENSG00000163479,4973.109142,5057.201997,4738.650819,4269.563906,3748.841677,3530.448872,4446.929058,4158.937313
ENSG00000163481,390.864752,426.9529794,357.5323272,341.2566319,325.4555987,322.4105311,449.940349,415.3554736
ENSG00000163482,478.1644936,566.5533569,424.008187,485.8568997,354.9500123,358.8289964,349.4573927,352.5587498
ENSG00000163491,88.29178408,101.8980858,91.62888788,97.36418029,108.8242158,117.8244466,353.9233018,323.851676
ENSG00000163492,9.920425178,22.41757887,10.77986916,58.80410889,23.39212115,54.62769796,41.30965984,77.15026076
ENSG00000163507,276.7798625,250.669291,377.2954207,364.3926748,349.8647686,308.4858238,451.0568263,370.5006709
ENSG00000163510,859.1088204,872.2476142,779.7438694,760.5974084,670.2351235,667.3148201,714.5454675,641.4236796
ENSG00000163512,600.1857233,648.0718255,535.4001684,515.740955,439.3650582,424.1680077,542.6079643,463.7986606
ENSG00000163513,26090.71822,24765.31077,27354.81632,24672.66169,26958.91111,23225.34068,22138.62824,19071.36504
ENSG00000163516,551.5756399,586.9329741,411.431673,425.1247872,356.9841098,363.1135217,303.6818237,356.147134
ENSG00000163517,232.1379492,230.2896738,230.8688646,216.9004016,236.9723578,173.5232759,253.4403455,224.2740138
ENSG00000163520,39.68170071,51.96802374,121.2735281,98.32818208,81.36389967,89.97503193,32.37784149,50.2373791
ENSG00000163521,125.9893998,123.2966838,547.9766824,550.4450193,93.56848462,103.8997393,122.8125022,127.3876399
ENSG00000163527,5739.958008,5576.882234,5083.606632,4594.432508,4321.440121,4000.675527,6391.832502,5726.164121
ENSG00000163528,227.1777366,213.9859801,194.9359673,141.7082624,153.5743606,178.8789325,174.1704577,175.8308269
ENSG00000163531,31.74536057,59.10088975,25.15302804,92.54417137,50.85243729,149.9583865,80.38636509,156.0947136
ENSG00000163535,268.8435223,250.669291,362.0239394,334.5086194,277.6543076,311.6992178,384.0681888,378.5745354
ENSG00000163539,1628.933814,1632.407334,1651.116627,1463.35471,1357.760076,1312.135882,1934.855149,1820.207896
ENSG00000163541,1566.435136,1638.521219,1552.301159,1375.630547,1235.714226,1075.415858,1635.639234,1518.783622
ENSG00000163545,237.0981617,249.6503101,216.4957057,178.3403302,99.67077709,119.9667092,102.7159109,119.3137754
ENSG00000163554,29.76127553,38.72127259,38.6278645,85.79615887,81.36389967,102.8286079,61.40625111,93.29798976
ENSG00000163558,1578.339646,1451.028741,1515.46994,1470.102722,1322.16337,1180.386728,1295.11366,1196.726138
ENSG00000163565,4517.761626,4645.53373,4297.574506,3801.059038,4332.627657,3748.959664,2426.105157,2057.938351
ENSG00000163577,344.2387537,333.2067405,204.8175141,226.5404195,283.7566001,306.3435611,329.3608014,304.1155628
ENSG00000163584,3666.589146,3475.743706,2703.950515,2390.724427,2579.235619,2271.869556,2461.832431,2039.099334
ENSG00000163590,28.76923302,42.79719602,59.28928039,64.5881196,65.09111973,82.4771126,74.80397862,100.4747582
ENSG00000163596,115.0769321,98.8411432,88.93392059,99.29218386,85.43209465,65.33901128,94.9005699,91.50379765
ENSG00000163597,6625.851976,5903.97509,5076.420053,4511.528354,4735.378961,4145.278257,5748.741581,5176.244239
ENSG00000163602,1250.965615,1303.276517,1127.39465,1013.165876,948.9064799,943.6667039,902.1136527,818.1516025
ENSG00000163605,2304.514769,2221.37827,2682.390776,2588.344793,2571.099229,2165.827554,3272.394945,2868.913185
ENSG00000163607,442.4509629,423.8960368,366.5155515,359.5726658,303.0805263,307.4146924,452.1733036,440.4741632
ENSG00000163608,1139.856853,1070.948881,1108.529879,971.7137993,895.0028963,818.344338,1256.036955,1125.855549
ENSG00000163611,404.7533473,387.2127259,392.566902,347.0406426,309.1828187,330.9795817,280.2358005,258.3636639
ENSG00000163617,198.4085036,206.8531141,229.9705421,210.1523891,200.3586029,181.0211952,224.4119359,197.3611322
ENSG00000163618,13.88859525,29.55044487,10.77986916,51.09209461,33.56260861,69.62353661,37.96022796,78.94445287
ENSG00000163624,4.960212589,15.28471287,17.06812617,27.95605177,24.4091699,34.27620264,35.72727337,59.20833965
ENSG00000163625,6567.321468,6516.382585,5615.413511,5312.613837,4893.021516,4137.780337,4487.12224,4098.831877
ENSG00000163626,430.5464527,401.4784579,326.0910422,286.3085302,287.8247951,258.1426511,313.7301193,299.6300825
ENSG00000163629,13.88859525,17.32267458,38.6278645,66.51612317,33.56260861,52.48543529,22.32954586,55.61995543
ENSG00000163631,25.79310546,18.34165544,42.22115422,60.73211246,47.80129105,50.34317263,40.19318254,63.69381993
ENSG00000163632,12.89655273,12.22777029,11.67819159,17.35203213,17.28982868,12.85357599,24.56250044,23.32449744
ENSG00000163633,105.1565069,109.0309518,119.4768832,103.148191,118.9947033,99.61521392,110.531252,82.53283709
ENSG00000163634,1039.660559,1139.220599,1113.919813,1011.237873,928.5655049,880.4699553,1013.761382,958.9956832
ENSG00000163635,1642.822409,1600.818928,1846.950916,1872.091467,1861.199205,1850.914943,1261.619341,1212.873867
ENSG00000163636,2517.80391,2479.180427,2570.100473,2260.584186,2203.944632,1830.563447,2393.727316,2133.29442
ENSG00000163637,335.310371,347.4724725,476.110888,467.5408658,361.0523048,374.8959664,235.5767088,225.1711099
ENSG00000163638,1847.183168,1721.058669,1341.195388,1235.850288,2103.256806,1771.651224,988.0824042,915.0379765
ENSG00000163644,263.8833097,231.3086547,206.6141589,239.0724427,203.4097492,226.0087112,149.6079572,132.7702162
ENSG00000163655,2155.708391,2148.011648,1806.526407,1664.831083,1464.550194,1289.642124,1491.613663,1278.361879
ENSG00000163659,9758.722247,8166.112594,14383.93875,13225.14049,9961.992465,9226.725298,9942.230293,9425.788254
ENSG00000163660,5087.194031,5292.586575,5504.02153,5122.705486,4460.775799,3974.968375,4383.289852,3984.900678
ENSG00000163661,19751.56653,20116.72009,11224.53876,10764.04393,7960.440534,7460.429731,28062.65676,23691.40973
ENSG00000163666,15.87268028,10.18980858,8.084901871,9.640017851,12.20458495,4.28452533,15.6306821,9.868056609
ENSG00000163681,1632.901984,1721.058669,1481.333687,1464.318712,1417.765952,1284.286468,1270.551159,1220.050635
ENSG00000163682,25958.77656,24442.29383,22672.75981,18987.94316,14719.7465,13110.64751,20747.49753,18399.4401
ENSG00000163683,1371.00276,1189.150661,1188.480575,1049.797944,1168.589009,1171.817678,1316.326728,1228.1245
ENSG00000163684,596.2175532,580.8190889,618.045832,531.1649836,540.052884,452.0174223,607.3636473,565.1705149
ENSG00000163686,228.1697791,270.0299273,269.496729,277.6325141,248.159894,215.2973978,221.062504,169.5511545
ENSG00000163687,68.45093373,45.8541386,123.0701729,121.4642249,761.7695106,611.6159908,26.79545503,45.75189882
ENSG00000163689,119.0451021,117.1827986,78.15405142,86.76016066,63.05702224,104.9708706,88.20170614,93.29798976
ENSG00000163697,5367.942064,5379.199948,5829.214249,5235.493695,4813.691714,4435.554848,3250.0654,2876.98705
ENSG00000163701,19.84085036,49.93006203,10.77986916,35.66806605,21.35802366,40.70299063,25.67897774,43.06061066
ENSG00000163702,432.5305378,399.4404962,416.8216076,327.7606069,274.6031614,254.9292571,314.8465966,315.7778115
ENSG00000163703,783.713589,829.4504182,776.1505797,735.533362,591.9223701,506.6451203,611.8295565,634.2469111
ENSG00000163704,63.49072114,81.51846862,53.89934581,55.91210353,41.69899858,56.76996062,69.22159216,60.10543571
ENSG00000163714,3476.116982,3337.162309,3487.287674,3335.446176,3025.720019,2801.008434,3361.713129,3059.994645
ENSG00000163719,1214.260042,1053.626207,1178.599028,1043.049931,898.0540426,882.612218,1027.159109,967.9666437
ENSG00000163728,1062.477537,1096.423403,1252.261468,1196.326215,861.4402877,901.8925819,940.0738806,897.9931514
ENSG00000163734,85.31565653,81.51846862,31.44128506,48.20008925,40.68194983,39.6318593,15.6306821,9.868056609
ENSG00000163735,163.6870154,220.0998653,98.81546732,85.79615887,116.9606058,104.9708706,92.66761531,98.68056609
ENSG00000163738,427.5703252,462.6173094,451.8561824,448.2608301,398.6831084,367.398047,380.7187569,331.0284444
ENSG00000163739,3864.005607,3551.148289,1717.592486,1549.150869,2374.808822,2384.338346,1540.738664,1368.96858
ENSG00000163743,872.0053731,763.2166624,834.5415376,699.865296,588.8712238,509.8585143,759.2045592,607.3340295
ENSG00000163751,40.67374323,71.32866004,20.66141589,18.31603392,46.78424231,55.69882929,189.8011398,202.7437085
ENSG00000163754,1431.517353,1434.725048,1236.989986,1115.350065,930.5996024,818.344338,1278.3665,1054.984961
ENSG00000163755,916.6472864,910.9688868,724.9462011,703.7213031,727.1898533,643.7499308,654.2556936,716.7797482
ENSG00000163762,3996.939304,3730.48892,5340.526847,4932.797134,3933.944549,3889.277868,5794.51715,5535.979758
ENSG00000163781,1462.270671,1410.269507,1856.832463,1639.767036,1525.573119,1322.847196,1288.414796,1170.710352
ENSG00000163785,2190.429879,2009.430251,2005.055664,1919.327554,1724.914673,1675.249404,1909.176171,1831.870145
ENSG00000163788,9477.974215,8766.292319,10892.15947,9375.881361,8489.305881,7418.655609,4939.295544,4498.936718
ENSG00000163795,383.9204544,350.5294151,388.0752898,324.8686016,262.3985764,274.2096211,286.9346643,291.556218
ENSG00000163798,1067.437749,1021.018819,893.830818,825.185528,848.218654,784.0681354,865.269902,863.0064053
ENSG00000163803,36.70557316,62.15783232,26.9496729,67.48012495,43.73309607,127.4646286,69.22159216,124.6963517
ENSG00000163806,32.73740309,39.74025345,25.15302804,38.5600714,31.52851112,52.48543529,15.6306821,38.57513038
ENSG00000163807,1252.9497,1068.91092,1501.096781,1211.750244,1032.304477,892.2524,1235.940363,1169.813256
ENSG00000163808,174.5994831,150.8091669,238.055444,221.7204106,146.4550194,206.7283472,215.4801175,200.9495164
ENSG00000163810,14.88063777,18.34165544,23.35638318,28.92005355,29.49441363,36.4184653,27.91193232,52.03157121
ENSG00000163811,3773.729738,3668.331088,3250.130552,2973.945507,2780.611271,2542.865783,3342.733015,2862.633513
ENSG00000163812,1612.069091,1506.053708,1392.399767,1316.826438,1157.401473,1046.495312,1498.312527,1526.857486
ENSG00000163814,199.4005461,210.9290376,27.84799534,35.66806605,287.8247951,296.7033791,161.8892075,148.9179452
ENSG00000163817,19.84085036,19.3606363,10.77986916,28.92005355,11.1875362,52.48543529,20.09659127,38.57513038
ENSG00000163818,392.848837,378.0418982,505.7555282,472.3608747,432.245717,388.8206737,430.9602351,392.9280723
ENSG00000163820,969.2255399,1131.068752,1152.547678,1017.021883,1042.474964,856.905066,1046.139223,907.861208
ENSG00000163827,35.71353064,46.87311946,26.9496729,28.92005355,37.6308036,50.34317263,27.91193232,37.67803433
ENSG00000163832,572.4085328,552.2876249,553.366617,463.6848586,421.0581808,404.8876437,606.24717,543.6402096
ENSG00000163840,1877.936486,1858.621085,1672.676365,1523.12282,1987.313249,1680.605061,1820.974465,1464.060762
ENSG00000163848,2221.183197,2038.980696,2623.999819,2461.096557,2206.995778,1913.04056,2476.346636,2432.027406
ENSG00000163864,29.76127553,25.47452144,11.67819159,45.3080839,14.23868244,37.48959664,41.30965984,46.64899488
ENSG00000163866,1091.24677,993.5063363,1148.954388,996.7778458,1000.775966,891.1812686,1222.542636,1202.108714
ENSG00000163867,392.848837,428.9909411,414.1266403,455.9728443,420.041132,332.0507131,427.6108032,419.8409539
ENSG00000163870,965.2573698,955.8040446,967.4932573,803.9774887,743.4626332,701.5910228,933.3750169,836.9906197
ENSG00000163872,2344.19647,2389.510111,2146.092286,1890.407501,1887.642472,1683.818455,1768.500032,1575.300673
ENSG00000163873,10.9124677,33.62636831,5.389934581,34.70406426,13.2216337,48.20090996,24.56250044,48.44318699
ENSG00000163874,981.1300501,943.5762743,398.855159,394.2767301,502.4220804,493.7915443,378.4858023,374.9861511
ENSG00000163875,1152.753406,1144.315503,1172.310771,1063.293969,993.6566247,965.0893306,1200.21309,1135.723606
ENSG00000163877,1000.9709,973.1267191,795.9136731,712.3973192,592.9394188,546.2769796,726.8267177,645.0120638
ENSG00000163879,222.217524,205.8341333,142.8332664,136.8882535,194.2563105,138.1759419,50.24147818,47.54609093
ENSG00000163882,1401.756078,1324.675115,1045.647309,921.5857065,786.1786805,694.0931034,985.8494496,890.816383
ENSG00000163884,76.38727387,55.02496632,57.49263553,53.98409996,42.71604732,64.26787995,43.54261442,50.2373791
ENSG00000163900,527.7666195,533.9459695,401.5501263,374.0326926,383.4273772,365.2557844,346.1079608,385.7513038
ENSG00000163902,9888.679817,9324.693829,8798.169881,7889.390609,6501.992632,6000.477725,9188.608121,8718.876562
ENSG00000163904,1262.870125,1261.498302,1163.327547,963.0377833,926.5314074,914.7461579,1034.974451,925.8031291
ENSG00000163909,7.936340142,10.18980858,14.37315888,16.38803035,10.17048746,37.48959664,21.21306856,32.29545799
ENSG00000163913,669.6286995,699.0208684,650.3854394,627.5651621,502.4220804,416.6700883,647.5568299,591.1863005
ENSG00000163915,39.68170071,38.72127259,32.33960749,39.52407319,24.4091699,41.77412197,21.21306856,43.06061066
ENSG00000163918,374.0000292,349.5104342,334.175944,314.2645819,293.9270875,235.6488931,253.4403455,249.3927034
ENSG00000163923,146.8222926,117.1827986,249.7336356,175.4483249,139.3356782,140.3182046,98.25000177,85.22412526
ENSG00000163930,1558.498795,1526.433325,1607.098828,1464.318712,1280.464371,1121.474505,1363.218775,1213.770963
ENSG00000163931,13401.50237,14833.30435,7156.036479,6477.127994,5603.93859,4996.827666,4634.497243,4397.564863
ENSG00000163932,130.9496123,187.4924778,101.5104346,105.0761946,58.98882726,83.54824393,133.9772751,126.4905438
ENSG00000163933,616.0584035,629.7301701,468.0259861,431.8727997,410.8876933,356.6867337,463.3380766,470.9754291
ENSG00000163935,161.7029304,194.6253438,150.9181683,180.2683338,150.5232144,168.1676192,187.5681852,189.2872677
ENSG00000163938,3346.159412,3634.70472,2447.0303,2322.2803,2206.995778,2111.199856,2898.375052,2589.019216
ENSG00000163939,2085.273372,2194.884768,2669.814262,2446.63653,1959.852933,1827.350053,2308.875042,2080.365752
ENSG00000163945,256.9390121,243.536425,184.1560982,205.3323802,142.3868244,177.8078012,106.0653428,128.2847359
ENSG00000163946,2861.050621,2752.267297,2805.460949,2515.080657,2146.989902,1969.81052,2111.258561,1909.917502
ENSG00000163947,626.9708712,660.2995958,472.5175983,434.7648051,802.4514605,651.2478501,545.9573962,508.6534634
ENSG00000163950,1903.729592,1859.640065,1548.70787,1433.470654,1338.43615,1285.357599,1688.113667,1472.134627
ENSG00000163956,2717.204456,2782.836722,2138.007384,1942.463597,1844.926425,1744.872941,2792.30971,2364.745202
ENSG00000163959,62.49867862,63.17681318,69.17082712,79.04814637,65.09111973,82.4771126,89.31818343,106.7544306
ENSG00000163960,1467.230884,1593.686061,1766.101898,1585.782936,1406.578415,1187.884648,1354.286956,1148.282951
ENSG00000163961,1508.89667,1462.237531,1418.451117,1365.990529,1357.760076,1374.2615,1154.437521,1140.209086
ENSG00000163964,360.111434,319.9599893,225.47893,234.2524338,242.0576015,250.6447318,313.7301193,287.0707377
ENSG00000163975,159.7188454,167.1128607,162.5963599,167.7363106,121.0288008,144.6027299,102.7159109,128.2847359
ENSG00000163995,55.554381,65.2147749,35.03457478,63.62411781,66.10816848,87.83276926,50.24147818,77.15026076
ENSG00000164002,160.7108879,153.8661095,134.7483645,137.8522553,166.7959943,175.6655385,131.7443206,137.2556965
ENSG00000164008,27.7771905,34.64534916,26.9496729,22.17204106,41.69899858,37.48959664,27.91193232,24.22159349
ENSG00000164010,230.1538641,188.5114587,205.7158365,192.800357,203.4097492,166.0253565,292.5170507,272.7172008
ENSG00000164011,67.45889121,74.38560261,67.37418226,52.05609639,52.88653478,56.76996062,79.2698878,77.15026076
ENSG00000164022,1081.326344,1031.208628,1014.206024,932.1897262,695.6613421,696.2353661,957.9375173,864.8005974
ENSG00000164023,2486.05855,2444.535078,1622.370309,1636.875031,2029.012248,1924.823004,2176.014244,2128.808939
ENSG00000164024,1323.384719,1336.902885,1246.871533,1136.558105,1153.333278,880.4699553,1204.678999,1035.248848
